building_id,meter,timestamp,meter_reading
1323,0,2016-01-23 18:00:00,182.0
1323,1,2016-01-23 18:00:00,0.0
1323,3,2016-01-23 18:00:00,2914.59
1380,0,2016-01-23 18:00:00,435.225
1380,1,2016-01-23 18:00:00,42.6182
49,0,2016-01-23 19:00:00,0.0
141,0,2016-01-23 19:00:00,43.75
168,0,2016-01-23 19:00:00,489.81
168,1,2016-01-23 19:00:00,396.666
168,3,2016-01-23 19:00:00,114.298
538,0,2016-01-23 19:00:00,7.12
602,0,2016-01-23 19:00:00,830.0
614,0,2016-01-23 19:00:00,240.75
754,2,2016-01-23 19:00:00,891.298
793,0,2016-01-23 19:00:00,960.6
793,1,2016-01-23 19:00:00,0.0
793,3,2016-01-23 19:00:00,1033.13
838,0,2016-01-23 19:00:00,25.0
874,0,2016-01-23 19:00:00,527.0
874,1,2016-01-23 19:00:00,390.265
947,0,2016-01-23 19:00:00,46.0
1006,0,2016-01-23 19:00:00,51.0
1050,0,2016-01-23 19:00:00,20.0175
1323,0,2016-01-23 19:00:00,180.0
1323,1,2016-01-23 19:00:00,0.0
1323,3,2016-01-23 19:00:00,2831.84
1380,0,2016-01-23 19:00:00,431.1
1380,1,2016-01-23 19:00:00,15.3498
49,0,2016-01-23 20:00:00,0.0
141,0,2016-01-23 20:00:00,39.75
168,0,2016-01-23 20:00:00,492.86
168,1,2016-01-23 20:00:00,301.218
168,3,2016-01-23 20:00:00,117.228
538,0,2016-01-23 20:00:00,7.96
602,0,2016-01-23 20:00:00,806.55
614,0,2016-01-23 20:00:00,234.25
754,2,2016-01-23 20:00:00,189.909
793,0,2016-01-23 20:00:00,988.64
793,1,2016-01-23 20:00:00,0.0
793,3,2016-01-23 20:00:00,1069.08
838,0,2016-01-23 20:00:00,25.0
874,0,2016-01-23 20:00:00,522.0
874,1,2016-01-23 20:00:00,377.78
947,0,2016-01-23 20:00:00,46.0
1006,0,2016-01-23 20:00:00,51.25
1050,0,2016-01-23 20:00:00,19.2375
1323,0,2016-01-23 20:00:00,170.0
1323,1,2016-01-23 20:00:00,0.0
1323,3,2016-01-23 20:00:00,2768.44
1380,0,2016-01-23 20:00:00,434.2
1380,1,2016-01-23 20:00:00,34.9289
49,0,2016-01-23 21:00:00,0.0
141,0,2016-01-23 21:00:00,40.25
168,0,2016-01-23 21:00:00,503.55
168,1,2016-01-23 21:00:00,290.98400000000004
168,3,2016-01-23 21:00:00,117.228
538,0,2016-01-23 21:00:00,6.88
602,0,2016-01-23 21:00:00,703.95
614,0,2016-01-23 21:00:00,178.75
754,2,2016-01-23 21:00:00,194.554
793,0,2016-01-23 21:00:00,965.13
793,1,2016-01-23 21:00:00,0.0
793,3,2016-01-23 21:00:00,1078.92
838,0,2016-01-23 21:00:00,25.0
874,0,2016-01-23 21:00:00,485.0
874,1,2016-01-23 21:00:00,292.496
947,0,2016-01-23 21:00:00,46.0
1006,0,2016-01-23 21:00:00,51.0001
1050,0,2016-01-23 21:00:00,18.905
1323,0,2016-01-23 21:00:00,150.0
1323,1,2016-01-23 21:00:00,0.0
1323,3,2016-01-23 21:00:00,3897.69
1380,0,2016-01-23 21:00:00,428.025
1380,1,2016-01-23 21:00:00,18.0774
49,0,2016-01-23 22:00:00,0.0
141,0,2016-01-23 22:00:00,40.0
168,0,2016-01-23 22:00:00,491.65
168,1,2016-01-23 22:00:00,258.453
168,3,2016-01-23 22:00:00,114.298
538,0,2016-01-23 22:00:00,7.2
602,0,2016-01-23 22:00:00,691.1
614,0,2016-01-23 22:00:00,151.25
754,2,2016-01-23 22:00:00,677.447
793,0,2016-01-23 22:00:00,983.56
793,1,2016-01-23 22:00:00,0.0
793,3,2016-01-23 22:00:00,1073.81
838,0,2016-01-23 22:00:00,25.0
874,0,2016-01-23 22:00:00,479.0
874,1,2016-01-23 22:00:00,273.822
947,0,2016-01-23 22:00:00,47.0
1006,0,2016-01-23 22:00:00,50.63
1050,0,2016-01-23 22:00:00,19.7725
1323,0,2016-01-23 22:00:00,152.0
1323,1,2016-01-23 22:00:00,0.0
1323,3,2016-01-23 22:00:00,2936.55
1380,0,2016-01-23 22:00:00,423.275
1380,1,2016-01-23 22:00:00,10.8133
49,0,2016-01-23 23:00:00,0.0
141,0,2016-01-23 23:00:00,41.0
168,0,2016-01-23 23:00:00,468.66
168,1,2016-01-23 23:00:00,241.186
168,3,2016-01-23 23:00:00,105.506
538,0,2016-01-23 23:00:00,9.24
602,0,2016-01-23 23:00:00,681.05
614,0,2016-01-23 23:00:00,131.0
754,2,2016-01-23 23:00:00,245.437
793,0,2016-01-23 23:00:00,1003.79
793,1,2016-01-23 23:00:00,0.0
793,3,2016-01-23 23:00:00,1136.84
838,0,2016-01-23 23:00:00,25.0
874,0,2016-01-23 23:00:00,476.0
874,1,2016-01-23 23:00:00,279.836
947,0,2016-01-23 23:00:00,46.0
1006,0,2016-01-23 23:00:00,49.87
1050,0,2016-01-23 23:00:00,19.46
1323,0,2016-01-23 23:00:00,158.0
1323,1,2016-01-23 23:00:00,0.0
1323,3,2016-01-23 23:00:00,2870.44
1380,0,2016-01-23 23:00:00,411.25
1380,1,2016-01-23 23:00:00,38.1808
49,0,2016-01-24 00:00:00,0.0
141,0,2016-01-24 00:00:00,40.25
168,0,2016-01-24 00:00:00,482.28
168,1,2016-01-24 00:00:00,178.762
168,3,2016-01-24 00:00:00,102.575
538,0,2016-01-24 00:00:00,4.72
602,0,2016-01-24 00:00:00,677.55
614,0,2016-01-24 00:00:00,128.25
754,2,2016-01-24 00:00:00,183.211
793,0,2016-01-24 00:00:00,988.46
793,1,2016-01-24 00:00:00,0.0
793,3,2016-01-24 00:00:00,1146.4
838,0,2016-01-24 00:00:00,37.5
874,0,2016-01-24 00:00:00,474.0
874,1,2016-01-24 00:00:00,284.408
947,0,2016-01-24 00:00:00,45.0
1006,0,2016-01-24 00:00:00,51.13
1050,0,2016-01-24 00:00:00,19.715
1323,0,2016-01-24 00:00:00,188.0
1323,1,2016-01-24 00:00:00,0.0
1323,3,2016-01-24 00:00:00,2293.8
1380,0,2016-01-24 00:00:00,418.2
1380,1,2016-01-24 00:00:00,26.9191
49,0,2016-01-24 01:00:00,0.0
141,0,2016-01-24 01:00:00,39.0
168,0,2016-01-24 01:00:00,436.53
168,1,2016-01-24 01:00:00,84.2637
168,3,2016-01-24 01:00:00,117.228
538,0,2016-01-24 01:00:00,4.88
602,0,2016-01-24 01:00:00,672.25
614,0,2016-01-24 01:00:00,121.25
754,2,2016-01-24 01:00:00,548.655
793,0,2016-01-24 01:00:00,978.98
793,1,2016-01-24 01:00:00,0.0
793,3,2016-01-24 01:00:00,1181.43
838,0,2016-01-24 01:00:00,37.5
874,0,2016-01-24 01:00:00,472.0
874,1,2016-01-24 01:00:00,259.543
947,0,2016-01-24 01:00:00,46.0
1006,0,2016-01-24 01:00:00,50.5
1050,0,2016-01-24 01:00:00,19.795
1323,0,2016-01-24 01:00:00,189.0
1323,1,2016-01-24 01:00:00,0.0
1323,3,2016-01-24 01:00:00,2651.01
1380,0,2016-01-24 01:00:00,413.675
1380,1,2016-01-24 01:00:00,31.5957
49,0,2016-01-24 02:00:00,0.0
141,0,2016-01-24 02:00:00,38.5
168,0,2016-01-24 02:00:00,439.73
168,1,2016-01-24 02:00:00,55.0739
168,3,2016-01-24 02:00:00,117.228
538,0,2016-01-24 02:00:00,4.44
602,0,2016-01-24 02:00:00,672.1
614,0,2016-01-24 02:00:00,113.75
754,2,2016-01-24 02:00:00,742.913
793,0,2016-01-24 02:00:00,1014.93
793,1,2016-01-24 02:00:00,0.0
793,3,2016-01-24 02:00:00,1174.71
838,0,2016-01-24 02:00:00,37.5
874,0,2016-01-24 02:00:00,470.0
874,1,2016-01-24 02:00:00,254.268
947,0,2016-01-24 02:00:00,46.0
1006,0,2016-01-24 02:00:00,50.5
1050,0,2016-01-24 02:00:00,19.7075
1323,0,2016-01-24 02:00:00,186.0
1323,1,2016-01-24 02:00:00,0.0
1323,3,2016-01-24 02:00:00,2670.82
1380,0,2016-01-24 02:00:00,397.375
1380,1,2016-01-24 02:00:00,14.4568
49,0,2016-01-24 03:00:00,0.0
141,0,2016-01-24 03:00:00,40.75
168,0,2016-01-24 03:00:00,424.37
168,1,2016-01-24 03:00:00,75.1551
168,3,2016-01-24 03:00:00,126.02
538,0,2016-01-24 03:00:00,5.28
602,0,2016-01-24 03:00:00,520.5
614,0,2016-01-24 03:00:00,109.25
754,2,2016-01-24 03:00:00,188.82
793,0,2016-01-24 03:00:00,1021.64
793,1,2016-01-24 03:00:00,0.0
793,3,2016-01-24 03:00:00,1175.17
838,0,2016-01-24 03:00:00,37.5
874,0,2016-01-24 03:00:00,478.0
874,1,2016-01-24 03:00:00,249.626
947,0,2016-01-24 03:00:00,46.0
1006,0,2016-01-24 03:00:00,51.62
1050,0,2016-01-24 03:00:00,19.7925
1323,0,2016-01-24 03:00:00,186.0
1323,1,2016-01-24 03:00:00,0.0
1323,3,2016-01-24 03:00:00,2558.46
1380,0,2016-01-24 03:00:00,411.925
1380,1,2016-01-24 03:00:00,33.8984
49,0,2016-01-24 04:00:00,0.0
141,0,2016-01-24 04:00:00,40.0
168,0,2016-01-24 04:00:00,439.5
168,1,2016-01-24 04:00:00,84.9671
168,3,2016-01-24 04:00:00,134.813
538,0,2016-01-24 04:00:00,5.92
602,0,2016-01-24 04:00:00,412.45
614,0,2016-01-24 04:00:00,107.25
754,2,2016-01-24 04:00:00,432.392
793,0,2016-01-24 04:00:00,988.34
793,1,2016-01-24 04:00:00,0.0
793,3,2016-01-24 04:00:00,1188.65
838,0,2016-01-24 04:00:00,37.5
874,0,2016-01-24 04:00:00,490.0
874,1,2016-01-24 04:00:00,259.508
947,0,2016-01-24 04:00:00,46.0
1006,0,2016-01-24 04:00:00,50.63
1050,0,2016-01-24 04:00:00,19.86
1323,0,2016-01-24 04:00:00,158.0
1323,1,2016-01-24 04:00:00,0.0
1323,3,2016-01-24 04:00:00,2116.65
1380,0,2016-01-24 04:00:00,398.825
1380,1,2016-01-24 04:00:00,43.624
49,0,2016-01-24 05:00:00,0.0
141,0,2016-01-24 05:00:00,40.25
168,0,2016-01-24 05:00:00,428.23
168,1,2016-01-24 05:00:00,38.2633
168,3,2016-01-24 05:00:00,140.674
538,0,2016-01-24 05:00:00,5.92
602,0,2016-01-24 05:00:00,258.55
614,0,2016-01-24 05:00:00,124.75
754,2,2016-01-24 05:00:00,772.513
793,0,2016-01-24 05:00:00,988.12
793,1,2016-01-24 05:00:00,0.0
793,3,2016-01-24 05:00:00,1313.96
838,0,2016-01-24 05:00:00,37.5
874,0,2016-01-24 05:00:00,489.0
874,1,2016-01-24 05:00:00,283.66900000000004
947,0,2016-01-24 05:00:00,46.0
1006,0,2016-01-24 05:00:00,49.5
1050,0,2016-01-24 05:00:00,20.0425
1323,0,2016-01-24 05:00:00,138.0
1323,1,2016-01-24 05:00:00,0.0
1323,3,2016-01-24 05:00:00,2539.49
1380,0,2016-01-24 05:00:00,401.625
1380,1,2016-01-24 05:00:00,13.9533
49,0,2016-01-24 06:00:00,0.0
141,0,2016-01-24 06:00:00,39.75
168,0,2016-01-24 06:00:00,458.14
168,1,2016-01-24 06:00:00,38.9315
168,3,2016-01-24 06:00:00,149.466
538,0,2016-01-24 06:00:00,7.64
602,0,2016-01-24 06:00:00,293.6
614,0,2016-01-24 06:00:00,125.25
754,2,2016-01-24 06:00:00,154.57
793,0,2016-01-24 06:00:00,1021.15
793,1,2016-01-24 06:00:00,0.0
793,3,2016-01-24 06:00:00,1385.22
838,0,2016-01-24 06:00:00,37.5
874,0,2016-01-24 06:00:00,502.0
874,1,2016-01-24 06:00:00,280.996
947,0,2016-01-24 06:00:00,46.0
1006,0,2016-01-24 06:00:00,51.87
1050,0,2016-01-24 06:00:00,19.8425
1323,0,2016-01-24 06:00:00,131.0
1323,1,2016-01-24 06:00:00,0.0
1323,3,2016-01-24 06:00:00,2427.48
1380,0,2016-01-24 06:00:00,405.1
1380,1,2016-01-24 06:00:00,25.0768
49,0,2016-01-24 07:00:00,0.0
141,0,2016-01-24 07:00:00,40.75
168,0,2016-01-24 07:00:00,434.66
168,1,2016-01-24 07:00:00,40.8658
168,3,2016-01-24 07:00:00,155.328
538,0,2016-01-24 07:00:00,9.04
602,0,2016-01-24 07:00:00,320.35
614,0,2016-01-24 07:00:00,157.0
754,2,2016-01-24 07:00:00,1021.86
793,0,2016-01-24 07:00:00,1032.64
793,1,2016-01-24 07:00:00,0.0
793,3,2016-01-24 07:00:00,1373.61
838,0,2016-01-24 07:00:00,37.5
874,0,2016-01-24 07:00:00,509.0
874,1,2016-01-24 07:00:00,283.564
947,0,2016-01-24 07:00:00,46.0
1006,0,2016-01-24 07:00:00,52.88
1050,0,2016-01-24 07:00:00,19.8275
1323,0,2016-01-24 07:00:00,134.0
1323,1,2016-01-24 07:00:00,0.0
1323,3,2016-01-24 07:00:00,2371.8
1380,0,2016-01-24 07:00:00,404.95
1380,1,2016-01-24 07:00:00,32.3848
49,0,2016-01-24 08:00:00,0.0
141,0,2016-01-24 08:00:00,41.5
168,0,2016-01-24 08:00:00,423.86
168,1,2016-01-24 08:00:00,73.256
168,3,2016-01-24 08:00:00,143.605
538,0,2016-01-24 08:00:00,8.68
602,0,2016-01-24 08:00:00,585.45
614,0,2016-01-24 08:00:00,173.75
754,2,2016-01-24 08:00:00,314.83
793,0,2016-01-24 08:00:00,1023.03
793,1,2016-01-24 08:00:00,0.0
793,3,2016-01-24 08:00:00,1352.75
838,0,2016-01-24 08:00:00,37.5
874,0,2016-01-24 08:00:00,509.0
874,1,2016-01-24 08:00:00,282.192
947,0,2016-01-24 08:00:00,45.0
1006,0,2016-01-24 08:00:00,51.87
1050,0,2016-01-24 08:00:00,20.82
1323,0,2016-01-24 08:00:00,135.0
1323,1,2016-01-24 08:00:00,0.0
1323,3,2016-01-24 08:00:00,2425.39
1380,0,2016-01-24 08:00:00,389.15
1380,1,2016-01-24 08:00:00,21.3689
49,0,2016-01-24 09:00:00,0.0
141,0,2016-01-24 09:00:00,41.75
168,0,2016-01-24 09:00:00,466.66
168,1,2016-01-24 09:00:00,101.18
168,3,2016-01-24 09:00:00,114.298
538,0,2016-01-24 09:00:00,7.96
602,0,2016-01-24 09:00:00,631.4
614,0,2016-01-24 09:00:00,203.0
754,2,2016-01-24 09:00:00,197.217
793,0,2016-01-24 09:00:00,949.35
793,1,2016-01-24 09:00:00,0.0
793,3,2016-01-24 09:00:00,1241.27
838,0,2016-01-24 09:00:00,37.5
874,0,2016-01-24 09:00:00,500.0
874,1,2016-01-24 09:00:00,279.48400000000004
947,0,2016-01-24 09:00:00,53.0
1006,0,2016-01-24 09:00:00,53.25
1050,0,2016-01-24 09:00:00,17.8725
1323,0,2016-01-24 09:00:00,124.0
1323,1,2016-01-24 09:00:00,0.0
1323,3,2016-01-24 09:00:00,2530.58
1380,0,2016-01-24 09:00:00,410.0
1380,1,2016-01-24 09:00:00,33.5107
49,0,2016-01-24 10:00:00,0.0
141,0,2016-01-24 10:00:00,40.75
168,0,2016-01-24 10:00:00,472.52
168,1,2016-01-24 10:00:00,72.7285
168,3,2016-01-24 10:00:00,93.7827
538,0,2016-01-24 10:00:00,14.8
602,0,2016-01-24 10:00:00,626.85
614,0,2016-01-24 10:00:00,222.5
754,2,2016-01-24 10:00:00,660.2539999999999
793,0,2016-01-24 10:00:00,928.94
793,1,2016-01-24 10:00:00,0.0
793,3,2016-01-24 10:00:00,970.78
838,0,2016-01-24 10:00:00,37.5
874,0,2016-01-24 10:00:00,523.0
874,1,2016-01-24 10:00:00,401.906
947,0,2016-01-24 10:00:00,52.0
1006,0,2016-01-24 10:00:00,51.88
1050,0,2016-01-24 10:00:00,18.8725
1323,0,2016-01-24 10:00:00,121.0
1323,1,2016-01-24 10:00:00,0.0
1323,3,2016-01-24 10:00:00,2472.76
1380,0,2016-01-24 10:00:00,411.95
1380,1,2016-01-24 10:00:00,15.5777
49,0,2016-01-24 11:00:00,0.0
141,0,2016-01-24 11:00:00,49.5
168,0,2016-01-24 11:00:00,479.86
168,1,2016-01-24 11:00:00,203.766
168,3,2016-01-24 11:00:00,93.7827
538,0,2016-01-24 11:00:00,12.0
602,0,2016-01-24 11:00:00,629.95
614,0,2016-01-24 11:00:00,233.25
754,2,2016-01-24 11:00:00,97.082
793,0,2016-01-24 11:00:00,952.3
793,1,2016-01-24 11:00:00,0.0
793,3,2016-01-24 11:00:00,1015.22
838,0,2016-01-24 11:00:00,37.5
874,0,2016-01-24 11:00:00,504.0
874,1,2016-01-24 11:00:00,417.485
947,0,2016-01-24 11:00:00,53.0
1006,0,2016-01-24 11:00:00,51.75
1050,0,2016-01-24 11:00:00,18.0975
1323,0,2016-01-24 11:00:00,176.0
1323,1,2016-01-24 11:00:00,0.0
1323,3,2016-01-24 11:00:00,2845.98
1380,0,2016-01-24 11:00:00,417.4
1380,1,2016-01-24 11:00:00,27.1116
49,0,2016-01-24 12:00:00,0.0
141,0,2016-01-24 12:00:00,55.75
168,0,2016-01-24 12:00:00,466.87
168,1,2016-01-24 12:00:00,328.755
168,3,2016-01-24 12:00:00,99.6441
538,0,2016-01-24 12:00:00,7.24
602,0,2016-01-24 12:00:00,633.35
614,0,2016-01-24 12:00:00,238.25
754,2,2016-01-24 12:00:00,202.538
793,0,2016-01-24 12:00:00,949.1
793,1,2016-01-24 12:00:00,0.0
793,3,2016-01-24 12:00:00,884.57
838,0,2016-01-24 12:00:00,37.5
874,0,2016-01-24 12:00:00,498.0
874,1,2016-01-24 12:00:00,436.582
947,0,2016-01-24 12:00:00,53.0
1006,0,2016-01-24 12:00:00,52.25
1050,0,2016-01-24 12:00:00,18.5
1323,0,2016-01-24 12:00:00,170.0
1323,1,2016-01-24 12:00:00,0.0
1323,3,2016-01-24 12:00:00,2825.04
1380,0,2016-01-24 12:00:00,411.05
1380,1,2016-01-24 12:00:00,41.2362
49,0,2016-01-24 13:00:00,0.0
141,0,2016-01-24 13:00:00,58.5
168,0,2016-01-24 13:00:00,460.36
168,1,2016-01-24 13:00:00,393.641
168,3,2016-01-24 13:00:00,111.367
538,0,2016-01-24 13:00:00,11.2
602,0,2016-01-24 13:00:00,639.35
614,0,2016-01-24 13:00:00,226.75
754,2,2016-01-24 13:00:00,601.035
793,0,2016-01-24 13:00:00,903.07
793,1,2016-01-24 13:00:00,0.0
793,3,2016-01-24 13:00:00,803.34
838,0,2016-01-24 13:00:00,37.5
874,0,2016-01-24 13:00:00,501.0
874,1,2016-01-24 13:00:00,446.675
947,0,2016-01-24 13:00:00,53.0
1006,0,2016-01-24 13:00:00,52.25
1050,0,2016-01-24 13:00:00,18.51
1323,0,2016-01-24 13:00:00,166.0
1323,1,2016-01-24 13:00:00,0.0
1323,3,2016-01-24 13:00:00,2769.65
1380,0,2016-01-24 13:00:00,403.975
1380,1,2016-01-24 13:00:00,22.1712
49,0,2016-01-24 14:00:00,0.0
141,0,2016-01-24 14:00:00,58.5
168,0,2016-01-24 14:00:00,490.9
168,1,2016-01-24 14:00:00,376.197
168,3,2016-01-24 14:00:00,111.367
538,0,2016-01-24 14:00:00,9.72
602,0,2016-01-24 14:00:00,660.0
614,0,2016-01-24 14:00:00,202.75
754,2,2016-01-24 14:00:00,436.306
793,0,2016-01-24 14:00:00,894.92
793,1,2016-01-24 14:00:00,0.0
793,3,2016-01-24 14:00:00,815.17
838,0,2016-01-24 14:00:00,37.5
874,0,2016-01-24 14:00:00,495.0
874,1,2016-01-24 14:00:00,468.55
947,0,2016-01-24 14:00:00,53.0
1006,0,2016-01-24 14:00:00,51.75
1050,0,2016-01-24 14:00:00,18.015
1323,0,2016-01-24 14:00:00,164.0
1323,1,2016-01-24 14:00:00,0.0
1323,3,2016-01-24 14:00:00,2834.08
1380,0,2016-01-24 14:00:00,404.5
1380,1,2016-01-24 14:00:00,35.2351
49,0,2016-01-24 15:00:00,0.0
141,0,2016-01-24 15:00:00,62.25
168,0,2016-01-24 15:00:00,457.73
168,1,2016-01-24 15:00:00,325.625
168,3,2016-01-24 15:00:00,114.298
538,0,2016-01-24 15:00:00,9.32
602,0,2016-01-24 15:00:00,680.5
614,0,2016-01-24 15:00:00,206.25
754,2,2016-01-24 15:00:00,147.708
793,0,2016-01-24 15:00:00,883.91
793,1,2016-01-24 15:00:00,0.0
793,3,2016-01-24 15:00:00,782.34
838,0,2016-01-24 15:00:00,37.5
874,0,2016-01-24 15:00:00,499.0
874,1,2016-01-24 15:00:00,485.783
947,0,2016-01-24 15:00:00,52.0
1006,0,2016-01-24 15:00:00,50.0001
1050,0,2016-01-24 15:00:00,17.41
1323,0,2016-01-24 15:00:00,172.0
1323,1,2016-01-24 15:00:00,0.0
1323,3,2016-01-24 15:00:00,2614.22
1380,0,2016-01-24 15:00:00,404.625
1380,1,2016-01-24 15:00:00,21.0501
49,0,2016-01-24 16:00:00,0.0
141,0,2016-01-24 16:00:00,65.5
168,0,2016-01-24 16:00:00,464.15
168,1,2016-01-24 16:00:00,312.789
168,3,2016-01-24 16:00:00,111.367
538,0,2016-01-24 16:00:00,10.72
602,0,2016-01-24 16:00:00,631.3
614,0,2016-01-24 16:00:00,211.5
754,2,2016-01-24 16:00:00,768.3839999999999
793,0,2016-01-24 16:00:00,877.15
793,1,2016-01-24 16:00:00,0.0
793,3,2016-01-24 16:00:00,871.38
838,0,2016-01-24 16:00:00,37.5
874,0,2016-01-24 16:00:00,483.0
874,1,2016-01-24 16:00:00,493.59
947,0,2016-01-24 16:00:00,54.0
1006,0,2016-01-24 16:00:00,53.37
1050,0,2016-01-24 16:00:00,17.295
1323,0,2016-01-24 16:00:00,166.0
1323,1,2016-01-24 16:00:00,0.0
1323,3,2016-01-24 16:00:00,2501.98
1380,0,2016-01-24 16:00:00,413.15
1380,1,2016-01-24 16:00:00,23.3283
49,0,2016-01-24 17:00:00,0.0
141,0,2016-01-24 17:00:00,64.5
168,0,2016-01-24 17:00:00,532.01
168,1,2016-01-24 17:00:00,333.116
168,3,2016-01-24 17:00:00,114.298
538,0,2016-01-24 17:00:00,11.04
602,0,2016-01-24 17:00:00,468.05
614,0,2016-01-24 17:00:00,217.5
754,2,2016-01-24 17:00:00,307.85900000000004
793,0,2016-01-24 17:00:00,921.57
793,1,2016-01-24 17:00:00,0.0
793,3,2016-01-24 17:00:00,897.8
838,0,2016-01-24 17:00:00,37.5
874,0,2016-01-24 17:00:00,480.0
874,1,2016-01-24 17:00:00,495.419
947,0,2016-01-24 17:00:00,54.0
1006,0,2016-01-24 17:00:00,50.88
1050,0,2016-01-24 17:00:00,22.07
1323,0,2016-01-24 17:00:00,175.0
1323,1,2016-01-24 17:00:00,0.0
1323,3,2016-01-24 17:00:00,2494.31
1380,0,2016-01-24 17:00:00,420.8
1380,1,2016-01-24 17:00:00,34.5468
49,0,2016-01-24 18:00:00,0.0
141,0,2016-01-24 18:00:00,46.5
168,0,2016-01-24 18:00:00,496.41
168,1,2016-01-24 18:00:00,359.95
168,3,2016-01-24 18:00:00,114.298
538,0,2016-01-24 18:00:00,12.76
602,0,2016-01-24 18:00:00,461.25
614,0,2016-01-24 18:00:00,243.75
754,2,2016-01-24 18:00:00,250.427
793,0,2016-01-24 18:00:00,953.83
793,1,2016-01-24 18:00:00,0.0
793,3,2016-01-24 18:00:00,948.11
838,0,2016-01-24 18:00:00,37.5
874,0,2016-01-24 18:00:00,492.0
874,1,2016-01-24 18:00:00,488.385
947,0,2016-01-24 18:00:00,48.0
1006,0,2016-01-24 18:00:00,52.25
1050,0,2016-01-24 18:00:00,21.2875
1323,0,2016-01-24 18:00:00,174.0
1323,1,2016-01-24 18:00:00,0.0
1323,3,2016-01-24 18:00:00,2458.23
1380,0,2016-01-24 18:00:00,417.275
1380,1,2016-01-24 18:00:00,29.9513
49,0,2016-01-24 19:00:00,0.0
141,0,2016-01-24 19:00:00,46.0
168,0,2016-01-24 19:00:00,481.35
168,1,2016-01-24 19:00:00,275.123
168,3,2016-01-24 19:00:00,117.228
538,0,2016-01-24 19:00:00,12.72
602,0,2016-01-24 19:00:00,398.05
614,0,2016-01-24 19:00:00,252.0
754,2,2016-01-24 19:00:00,258.022
793,0,2016-01-24 19:00:00,948.16
793,1,2016-01-24 19:00:00,0.0
793,3,2016-01-24 19:00:00,921.31
838,0,2016-01-24 19:00:00,37.5
874,0,2016-01-24 19:00:00,496.0
874,1,2016-01-24 19:00:00,444.284
947,0,2016-01-24 19:00:00,49.0
1006,0,2016-01-24 19:00:00,52.25
1050,0,2016-01-24 19:00:00,21.21
1323,0,2016-01-24 19:00:00,169.0
1323,1,2016-01-24 19:00:00,0.0
1323,3,2016-01-24 19:00:00,2554.42
1380,0,2016-01-24 19:00:00,411.675
1380,1,2016-01-24 19:00:00,24.2258
49,0,2016-01-24 20:00:00,0.0
141,0,2016-01-24 20:00:00,43.0
168,0,2016-01-24 20:00:00,496.95
168,1,2016-01-24 20:00:00,199.476
168,3,2016-01-24 20:00:00,120.159
538,0,2016-01-24 20:00:00,8.8
602,0,2016-01-24 20:00:00,372.95
614,0,2016-01-24 20:00:00,235.0
754,2,2016-01-24 20:00:00,680.703
793,0,2016-01-24 20:00:00,943.16
793,1,2016-01-24 20:00:00,0.0
793,3,2016-01-24 20:00:00,916.07
838,0,2016-01-24 20:00:00,37.5
874,0,2016-01-24 20:00:00,499.0
874,1,2016-01-24 20:00:00,465.35
947,0,2016-01-24 20:00:00,48.0
1006,0,2016-01-24 20:00:00,51.25
1050,0,2016-01-24 20:00:00,21.6125
1323,0,2016-01-24 20:00:00,189.0
1323,1,2016-01-24 20:00:00,0.0
1323,3,2016-01-24 20:00:00,2325.09
1380,0,2016-01-24 20:00:00,407.5
1380,1,2016-01-24 20:00:00,36.0142
49,0,2016-01-24 21:00:00,0.0
141,0,2016-01-24 21:00:00,42.75
168,0,2016-01-24 21:00:00,477.65
168,1,2016-01-24 21:00:00,152.91299999999998
168,3,2016-01-24 21:00:00,114.298
538,0,2016-01-24 21:00:00,7.0
602,0,2016-01-24 21:00:00,371.65
614,0,2016-01-24 21:00:00,189.5
754,2,2016-01-24 21:00:00,148.942
793,0,2016-01-24 21:00:00,964.29
793,1,2016-01-24 21:00:00,0.0
793,3,2016-01-24 21:00:00,946.02
838,0,2016-01-24 21:00:00,37.5
874,0,2016-01-24 21:00:00,454.0
874,1,2016-01-24 21:00:00,324.922
947,0,2016-01-24 21:00:00,47.0
1006,0,2016-01-24 21:00:00,52.1201
1050,0,2016-01-24 21:00:00,20.25
1323,0,2016-01-24 21:00:00,188.0
1323,1,2016-01-24 21:00:00,0.0
1323,3,2016-01-24 21:00:00,2403.07
1380,0,2016-01-24 21:00:00,398.75
1380,1,2016-01-24 21:00:00,12.7026
49,0,2016-01-24 22:00:00,0.0
141,0,2016-01-24 22:00:00,39.0
168,0,2016-01-24 22:00:00,477.09
168,1,2016-01-24 22:00:00,130.89700000000002
168,3,2016-01-24 22:00:00,117.228
538,0,2016-01-24 22:00:00,6.24
602,0,2016-01-24 22:00:00,342.1
614,0,2016-01-24 22:00:00,162.25
754,2,2016-01-24 22:00:00,141.79399999999998
793,0,2016-01-24 22:00:00,962.34
793,1,2016-01-24 22:00:00,0.0
793,3,2016-01-24 22:00:00,905.83
838,0,2016-01-24 22:00:00,37.5
874,0,2016-01-24 22:00:00,438.0
874,1,2016-01-24 22:00:00,318.275
947,0,2016-01-24 22:00:00,46.0
1006,0,2016-01-24 22:00:00,51.88
1050,0,2016-01-24 22:00:00,19.89
1323,0,2016-01-24 22:00:00,185.0
1323,1,2016-01-24 22:00:00,0.0
1323,3,2016-01-24 22:00:00,2532.83
1380,0,2016-01-24 22:00:00,406.925
1380,1,2016-01-24 22:00:00,42.5248
